serial,dataset_name,method,model_name_extractor,extractor_layer,n_cluster_ratio,acc_max,lr_acc_max,acc_mean,abs_dif_acc_mean,rel_dif_acc_mean,acc_std,abs_dif_acc_std,rel_dif_acc_std,ada_ratio,abs_dif_ada,rel_dif_ada,cva,abs_dif_cva,rel_dif_cva
40,cars_pl,hivit_base_patch16_224.dino,hivit_base_patch16_224.dino,-1.0,50.0,89.1929,0.003,64.6468,11.846199999999996,22.435729897008738,33.0617,-6.388999999999996,-16.194896415019244,51.14206880017018,-23.574227074039854,-31.551653890509602,-34.53833947760104,31.013067740028433,-47.31106326530202
40,cars_pl,hivit_base_patch16_224.in1k_mocov3,hivit_base_patch16_224.in1k_mocov3,-1.0,50.0,92.4636,0.01,85.6582,10.72099999999999,14.30664609833299,14.3622,-18.0976,-55.753886345572056,16.766842278915203,-26.549131968513965,-61.29178075704871,42.57167964329045,65.01381739931621,-289.69529599228963
40,cars_pl,hivit_base_patch16_224.mae,hivit_base_patch16_224.mae,-1.0,50.0,91.7299,0.01,77.5401,8.815100000000001,12.826627864678068,27.8313,-6.047600000000003,-17.85063859806547,35.89283414443061,-13.40343241034003,-27.18954871653037,-5.9539184652769,26.95765910402146,-81.90934952072602
40,cars_pl,hivit_base_patch16_224.orig_in21k,hivit_base_patch16_224.orig_in21k,-1.0,50.0,91.5931,0.03,78.673,6.686999999999998,9.289306253993828,23.9791,-7.912300000000002,-24.810136902111548,30.479425662429183,-13.822767087347767,-31.201090125312955,6.735767770480464,30.423897189043785,-128.4352033521142
40,cars_pl,hivit_base_patch16_224_miil.in21k,hivit_base_patch16_224_miil.in21k,-1.0,50.0,92.5134,0.03,84.5003,14.277299999999997,20.33137291200888,9.4872,-18.9966,-66.69264634634425,11.227399324286488,-29.334464971538495,-72.32030746318009,56.03873429769517,71.26700819106671,-467.99137374385776
40,cars_pl,hivit_base_patch16_clip_224.laion2b,hivit_base_patch16_clip_224.laion2b,-1.0,50.0,91.22,1e-05,71.6524,18.2924,34.28110944527736,26.6723,-11.9998,-31.029605322700345,37.22458649842117,-35.249330869504526,-48.63726448034475,-8.364530516264125,54.29171640631132,-86.65012520363659
40,cars_pl,hivit_base_patch16_siglip_224.v2_webli,hivit_base_patch16_siglip_224.v2_webli,-1.0,50.0,95.1499,0.003,87.2226,20.742999999999995,31.20205296060745,10.0651,-22.7228,-69.30239509087193,11.539505776480985,-37.78066173650026,-76.60286580850774,57.02744778423292,88.91140402517536,-278.8593841783145
40,cars_pl,hideit3_base_patch16_224.fb_in1k,hideit3_base_patch16_224.fb_in1k,-1.0,70.0,93.2098,0.03,69.214,-8.826000000000008,-11.309584828293193,39.9918,11.993499999999997,42.836529360711175,57.779863564434365,21.90305341001018,61.050726961881765,-50.76128263736048,-44.806494703822594,752.4448427704451
40,cars_pl,hideit3_base_patch16_224.fb_in22k_ft_in1k,hideit3_base_patch16_224.fb_in22k_ft_in1k,-1.0,70.0,93.3466,0.03,69.4332,-4.157799999999995,-5.649875664143706,39.8674,8.905000000000005,28.760690385758227,57.418280756373065,15.344608941775618,36.470810081405375,-50.16887623796792,-30.8725687627267,159.99210627390133
40,cars_pl,hideit_base_patch16_224.fb_in1k,hideit_base_patch16_224.fb_in1k,-1.0,70.0,92.9984,0.01,83.1516,2.721599999999995,3.383812010443858,23.067,-0.9660000000000011,-4.019473224316569,27.740863724554053,-2.139822660113129,-7.161223248242203,13.9506876059542,5.6197957835176595,67.45731313402212
40,cars_pl,hiresnet50.a1_in1k,hiresnet50.a1_in1k,-1.0,70.0,92.9984,0.0001,91.6249,1.0437999999999903,1.1523375185331048,1.3514,-0.5530000000000002,-29.03801722327243,1.4749604072541798,-0.6274202554878541,-29.843323172005398,87.57058576652602,2.702553947705539,3.1844192563285247
40,cars_pl,hiresnet50.fb_ssl_yfcc100m_ft_in1k,hiresnet50.fb_ssl_yfcc100m_ft_in1k,-1.0,70.0,94.1301,0.03,91.7249,2.322900000000004,2.5982640209391334,2.6042,-2.4402000000000004,-48.37443501704861,2.8390913491232856,-2.8033153362144825,-49.68297204629215,83.91244804559663,9.643721320073652,12.984901916676483
40,cars_pl,hiresnet50.fb_swsl_ig1b_ft_in1k,hiresnet50.fb_swsl_ig1b_ft_in1k,-1.0,70.0,94.2669,0.03,90.9899,1.8959000000000117,2.127977192628024,3.8153,-2.8752,-42.97436663926462,4.193128772350375,-3.3163530550807705,-44.162208941854956,79.5439551956856,10.521448413680105,15.24350375582577
40,cars_pl,hiresnet50.gluon_in1k,hiresnet50.gluon_in1k,-1.0,70.0,94.2171,0.03,92.1764,1.3833999999999946,1.523685746698528,2.0826,-0.6691000000000003,-24.31587745757169,2.259354834003815,-0.7713839534447589,-25.452010468185154,85.92858686359372,3.390682865458274,4.108031221067681
40,cars_pl,hiresnet50.in1k_mocov3,hiresnet50.in1k_mocov3,-1.0,70.0,93.6575,0.0001,92.8914,0.2698000000000036,0.2912927438092233,0.5636,-0.11929999999999996,-17.469614877727334,0.6067000813011545,-0.1306337182606192,-17.71703919422383,91.2007128560046,0.6279332798889214,0.6932913871338331
40,cars_pl,hiresnet50.in1k_spark,hiresnet50.in1k_spark,-1.0,70.0,92.5258,5e-05,87.999,0.6093999999999937,0.6973369828904054,4.4279,-0.2461000000000002,-5.265297389816007,5.031755895267727,-0.3166478469980847,-5.920417796730117,74.71531538917006,1.347536112986802,1.8366865213599846
40,cars_pl,hiresnet50.in1k_supcon,hiresnet50.in1k_supcon,-1.0,70.0,94.2544,0.01,91.9811,0.6828000000000003,0.747878109450012,2.7568,-1.3548,-32.95067613581087,2.997093069529849,-1.5063379271907138,-33.44867342893989,83.71082247986804,4.74716435799273,6.011834394330855
40,cars_pl,hiresnet50.in1k_swav,hiresnet50.in1k_swav,-1.0,70.0,93.9435,0.0001,92.8168,0.28350000000000364,0.30637619105770963,0.6629,-0.0026999999999999247,-0.40564903846152717,0.714224298880898,-0.005075936535688164,-0.70567702966876,90.82804936860164,0.29155545544763584,0.3220308660586158
40,cars_pl,hiresnet50.tv2_in1k,hiresnet50.tv2_in1k,-1.0,70.0,94.0306,0.01,92.9163,1.496300000000005,1.6367315685845603,0.8059,-0.5401000000000001,-40.12630014858841,0.8672987589507656,-0.6050338146826869,-41.093556273741335,90.4987142497111,3.116733566158203,3.5667920797598
40,cars_pl,hiresnet50.tv_in1k,hiresnet50.tv_in1k,-1.0,70.0,94.155,0.01,92.3082,0.8182000000000045,0.8943053885670614,2.3174,-0.5387,-18.861384405307938,2.510530091287519,-0.6112751177603597,-19.58082189076726,85.35590609314046,2.4343248504141712,2.935695163950706
40,cars_pl,hivit_base_patch16_224.dino,hivit_base_patch16_224.dino,-1.0,70.0,88.4467,0.003,56.4731,3.6724999999999994,6.9554133854539515,37.3276,-2.123100000000001,-5.38165355747807,66.09811401965538,-8.61818185455465,-11.534541098054358,-55.50984024211489,10.041566975514584,-15.318613896688388
