serial,setting,dataset_name,method,acc_mean,acc_std,acc_max,lr_acc_max,acc_min,ada_ratio,cva,acc_mean_std_latex,acc_mean_std
24,fz_448,cub,hiresnet50.in1k_swav_fz,59.5949,1.0224,60.8700760540692,0.0001,58.12221158037861,1.7156594742453097,-3.050181001121882,59.5949\pm{1.0224},59.5949+-1.0224
24,fz_448,cub,hiresnet50.in1k_mocov3_fz,66.3627,1.0126,67.5015111958137,0.01,64.45310917397146,1.5258633237035086,-3.022553738872543,66.3627\pm{1.0126},66.3627+-1.0126
24,fz_448,cub,hiresnet50.in1k_spark_fz,29.5414,1.1982,31.17682044400797,0.0001,27.843762610179542,4.055949862083839,-3.5539964141468925,29.5414\pm{1.1982},29.5414+-1.1982
24,fz_448,cub,hivit_base_patch16_224.orig_in21k_fz,85.1062,0.3419,85.47274904750097,0.005,84.51555032646692,0.40171021234235726,-1.0216243373096512,85.1062\pm{0.3419},85.1062+-0.3419
24,fz_448,cub,hideit_base_patch16_224.fb_in1k_fz,77.9266,0.4776,78.85411652980824,1e-05,77.14788327248036,0.6129124591711386,-1.42673622610986,77.9266\pm{0.4776},77.9266+-0.4776
24,fz_448,cub,hivit_base_patch16_224_miil.in21k_fz,44.4734,0.778,46.43479331865083,1e-05,43.709211893151576,1.7493896384828147,-2.3165460509551874,44.4734\pm{0.778},44.4734+-0.778
24,fz_448,cub,hideit3_base_patch16_224.fb_in1k_fz,79.4256,0.8883,80.787717907954,1e-05,77.61598934303092,1.1184461997371113,-2.653813343670645,79.4256\pm{0.8883},79.4256+-0.8883
24,fz_448,cub,hideit3_base_patch16_224.fb_in22k_ft_in1k_fz,86.7777,0.419,87.37936768001867,1e-05,86.0965933675925,0.48284100062218094,-1.2521671373485466,86.7777\pm{0.419},86.7777+-0.419
24,fz_448,cub,hivit_base_patch16_224.in1k_mocov3_fz,76.6898,0.8875,78.49232085644694,1e-05,75.35470561257314,1.1572301297899075,-2.6508587265138606,76.6898\pm{0.8875},76.6898+-0.8875
24,fz_448,cub,hivit_base_patch16_224.dino_fz,83.2809,0.72,84.5136056240793,1e-05,81.86257112343836,0.8645200868592143,-2.151293846977887,83.2809\pm{0.72},83.2809+-0.72
24,fz_448,cub,hivit_base_patch16_clip_224.laion2b_fz,81.8877,0.581,82.89067045235399,1e-05,81.00576766316459,0.709541374855193,-1.7359855423310044,81.8877\pm{0.581},81.8877+-0.581
24,fz_448,cub,hivit_base_patch16_siglip_224.v2_webli_fz,46.5989,1.1496,49.674181320809446,1e-05,45.64670267607254,2.467113089315892,-3.4242728926765196,46.5989\pm{1.1496},46.5989+-1.1496
24,fz_448,cub,hivit_base_patch16_224.mae_fz,42.3244,1.7758,44.51237397923383,5e-05,39.11120618545007,4.195612184667936,-5.285345584711471,42.3244\pm{1.7758},42.3244+-1.7758
24,fz_448,all,hiresnet50.tv_in1k_fz,66.4757,2.657,71.12523924642305,5e-05,61.06122409291788,3.9969342453603582,-7.930999993673636,66.4757\pm{2.657},66.4757+-2.657
24,fz_448,all,hiresnet50.gluon_in1k_fz,67.7408,2.7113,72.5913231275081,0.01,62.53190527354669,4.002453091016285,-8.093855379162534,67.7408\pm{2.7113},67.7408+-2.7113
24,fz_448,all,hiresnet50.in21k_miil_fz,74.8182,2.2907,78.76530845410745,1e-05,70.85206608812761,3.0616757592171724,-6.841455581958489,74.8182\pm{2.2907},74.8182+-2.2907
24,fz_448,all,hiresnet50.a1_in1k_fz,65.1111,2.5996,69.6365880957653,0.01,61.61319545393405,3.992594186110099,-7.758942950326999,65.1111\pm{2.5996},65.1111+-2.5996
24,fz_448,all,hiresnet50.tv2_in1k_fz,64.4328,2.7731,68.47073383058168,0.01,59.46745945700668,4.3038597133569,-8.276255993157749,64.4328\pm{2.7731},64.4328+-2.7731
24,fz_448,all,hiresnet50.fb_swsl_ig1b_ft_in1k_fz,77.5785,1.0494,80.04379991567606,0.01,75.42061898497542,1.3527244174488118,-3.134741732601238,77.5785\pm{1.0494},77.5785+-1.0494
24,fz_448,all,hiresnet50.fb_ssl_yfcc100m_ft_in1k_fz,75.4778,1.3838,77.80848759861804,0.01,73.09423250017309,1.8334027318603656,-4.133101204822187,75.4778\pm{1.3838},75.4778+-1.3838
24,fz_448,all,hiresnet50.in1k_supcon_fz,70.9056,5.6826,78.4445570111714,0.01,61.39482158165886,8.01433057284148,-16.967683039874412,70.9056\pm{5.6826},70.9056+-5.6826
24,fz_448,all,hiresnet50.in1k_swav_fz,68.7493,6.6667,75.66119976583424,0.01,58.12221158037861,9.697078180064388,-19.903062935318623,68.7493\pm{6.6667},68.7493+-6.6667
24,fz_448,all,hiresnet50.in1k_mocov3_fz,73.4768,5.4541,80.41925376348651,0.01,64.45310917397146,7.4229389824496534,-16.288177307198318,73.4768\pm{5.4541},73.4768+-5.4541
24,fz_448,all,hiresnet50.in1k_spark_fz,44.0792,10.9728,57.14879180225715,0.0005,27.843762610179542,24.893392360768487,-32.66951401957591,44.0792\pm{10.9728},44.0792+-10.9728
24,fz_448,all,hivit_base_patch16_224.orig_in21k_fz,64.6734,14.7831,85.47274904750097,0.005,51.425711521137096,22.858127320972347,-44.120811959685454,64.6734\pm{14.7831},64.6734+-14.7831
24,fz_448,all,hideit_base_patch16_224.fb_in1k_fz,71.0862,5.0522,78.85411652980824,1e-05,65.10881857416511,7.10714827044763,-15.085535268680156,71.0862\pm{5.0522},71.0862+-5.0522
24,fz_448,all,hivit_base_patch16_224_miil.in21k_fz,37.8524,9.5519,46.43479331865083,1e-05,23.74064626108268,25.234697296289465,-28.403496133622802,37.8524\pm{9.5519},37.8524+-9.5519
24,fz_448,all,hideit3_base_patch16_224.fb_in1k_fz,74.3292,3.9852,80.787717907954,1e-05,68.90765999676891,5.361529052595467,-11.901934366353133,74.3292\pm{3.9852},74.3292+-3.9852
24,fz_448,all,hideit3_base_patch16_224.fb_in22k_ft_in1k_fz,78.3918,6.0568,87.37936768001867,1e-05,73.02037896097303,7.726298013902616,-18.093087047404033,78.3918\pm{6.0568},78.3918+-6.0568
24,fz_448,all,hivit_base_patch16_224.in1k_mocov3_fz,72.9718,3.284,78.49232085644694,1e-05,68.18297214336819,4.500378973297211,-9.80701941274146,72.9718\pm{3.284},72.9718+-3.284
24,fz_448,all,hivit_base_patch16_224.dino_fz,79.4082,2.9929,84.5136056240793,1e-05,75.63525583327564,3.76899378423499,-8.940982133908369,79.4082\pm{2.9929},79.4082+-2.9929
24,fz_448,all,hivit_base_patch16_clip_224.laion2b_fz,83.0523,7.7255,93.16872977211304,0.005,72.93498580627293,9.302006115257242,-23.0835676829835,83.0523\pm{7.7255},83.0523+-7.7255
24,fz_448,all,hivit_base_patch16_siglip_224.v2_webli_fz,42.4211,4.381,49.674181320809446,1e-05,35.8763168032128,10.327475925708955,-13.039811409100835,42.4211\pm{4.381},42.4211+-4.381
24,fz_448,all,hivit_base_patch16_224.mae_fz,46.7538,6.4961,57.453437651457456,0.0001,37.64287295901189,13.894366410692255,-19.34949407562054,46.7538\pm{6.4961},46.7538+-6.4961
